浔阳区    360403    0792
柴桑区    360404    0792
武宁县    360423    0792
修水县    360424    0792
永修县    360425    0792
德安县    360426    0792
都昌县    360428    0792
湖口县    360429    0792
彭泽县    360430    0792
瑞昌市    360481    0792
共青城市    360482    0792
庐山市    360483    0792
新余市    360500    0790
渝水区    360502    0790
分宜县    360521    0790
鹰潭市    360600    0701
月湖区    360602    0701
余江区    360603    0701
贵溪市    360681    0701
赣州市    360700    0797
章贡区    360702    0797
南康区    360703    0797
赣县区    360704    0797
信丰县    360722    0797
大余县    360723    0797
上犹县    360724    0797
崇义县    360725    0797
安远县    360726    0797
定南县    360728    0797
全南县    360729    0797
宁都县    360730    0797
于都县    360731    0797
兴国县    360732    0797
会昌县    360733    0797
寻乌县    360734    0797
石城县    360735    0797
瑞金市    360781    0797
龙南市    360783    0797
吉安市    360800    0796
吉州区    360802    0796
青原区    360803    0796
吉安县    360821    0796
吉水县    360822    0796
峡江县    360823    0796
新干县    360824    0796
永丰县    360825    0796
泰和县    360826    0796
遂川县    360827    0796
万安县    360828    0796
安福县    360829    0796
永新县    360830    0796
井冈山市    360881    0796
宜春市    360900    0795
袁州区    360902    0795
奉新县    360921    0795
万载县    360922    0795
上高县    360923    0795
宜丰县    360924    0795
靖安县    360925    0795
铜鼓县    360926    0795
丰城市    360981    0795
樟树市    360982    0795
高安市    360983    0795
抚州市    361000    0794
临川区    361002    0794
东乡区    361003    0794
南城县    361021    0794
黎川县    361022    0794
南丰县    361023    0794
崇仁县    361024    0794
乐安县    361025    0794
宜黄县    361026    0794
金溪县    361027    0794
资溪县    361028    0794
广昌县    361030    0794
上饶市    361100    0793
信州区    361102    0793
广丰区    361103    0793
广信区    361104    0793
玉山县    361123    0793
铅山县    361124    0793
横峰县    361125    0793
弋阳县    361126    0793
余干县    361127    0793
鄱阳县    361128    0793
万年县    361129    0793
婺源县    361130    0793
德兴市    361181    0793
山东省    370000
济南市    370100    0531
历下区    370102    0531
市中区    370103    0531
槐荫区    370104    0531
天桥区    370105    0531
历城区    370112    0531
长清区    370113    0531
章丘区    370114    0531
济阳区    370115    0531
莱芜区    370116    0531
钢城区    370117    0531
平阴县    370124    0531
商河县    370126    0531
青岛市    370200    0532
市南区    370202    0532
市北区    370203    0532
黄岛区    370211    0532
崂山区    370212    0532
李沧区    370213    0532
城阳区    370214    0532
即墨区    370215    0532
胶州市    370281    0532
平度市    370283    0532
莱西市    370285    0532
淄博市    370300    0533
淄川区    370302    0533
张店区    370303    0533
博山区    370304    0533
临淄区    370305    0533
周村区    370306    0533
桓台县    370321    0533
高青县    370322    0533
沂源县    370323    0533
枣庄市    370400    0632
市中区    370402    0632
薛城区    370403    0632
峄城区    370404    0632
台儿庄区    370405    0632
山亭区    370406    0632
滕州市    370481    0632
东营市    370500    0546
东营区    370502    0546
河口区    370503    0546
垦利区    370505    0546
利津县    370522    0546
广饶县    370523    0546
烟台市    370600    0535
芝罘区    370602    0535
福山区    370611    0535
牟平区    370612    0535
莱山区    370613    0535
蓬莱区    370614    0535
龙口市    370681    0535
莱阳市    370682    0535
莱州市    370683    0535
招远市    370685    0535
栖霞市    370686    0535
海阳市    370687    0535
潍坊市    370700    0536
潍城区    370702    0536
寒亭区    370703    0536
坊子区    370704    0536
奎文区    370705    0536
临朐县    370724    0536
昌乐县    370725    0536
青州市    370781    0536
诸城市    370782    0536
寿光市    370783    0536
安丘市    370784    0536
高密市    370785    0536
昌邑市    370786    0536
济宁市    370800    0537
任城区    370811    0537
兖州区    370812    0537
微山县    370826    0537
鱼台县    370827    0537
金乡县    370828    0537
嘉祥县    370829    0537
汶上县    370830    0537
泗水县    370831    0537
梁山县    370832    0537
曲阜市    370881    0537
邹城市    370883    0537
泰安市    370900    0538
泰山区    370902    0538
岱岳区    370911    0538
宁阳县    370921    0538
东平县    370923    0538
新泰市    370982    0538
肥城市    370983    0538
威海市    371000    0631
环翠区    371002    0631
文登区    371003    0631
荣成市    371082    0631
乳山市    371083    0631
日照市    371100    0633
东港区    371102    0633
岚山区    371103    0633
五莲县    371121    0633
莒县    371122    0633
临沂市    371300    0539
兰山区    371302    0539
罗庄区    371311    0539
河东区    371312    0539
沂南县    371321    0539
郯城县    371322    0539
沂水县    371323    0539
兰陵县    371324    0539
费县    371325    0539
平邑县    371326    0539
莒南县    371327    0539
蒙阴县    371328    0539
临沭县    371329    0539
德州市    371400    0534
德城区    371402    0534
陵城区    371403    0534
宁津县    371422    0534
庆云县    371423    0534
临邑县    371424    0534
齐河县    371425    0534
平原县    371426    0534
夏津县    371427    0534
武城县    371428    0534
乐陵市    371481    0534
禹城市    371482    0534
聊城市    371500    0635
东昌府区    371502    0635
茌平区    371503    0635
阳谷县    371521    0635
莘县    371522    0635
东阿县    371524    0635
冠县    371525    0635
高唐县    371526    0635
临清市    371581    0635
滨州市    371600    0543
滨城区    371602    0543
沾化区    371603    0543
惠民县    371621    0543
阳信县    371622    0543
无棣县    371623    0543
博兴县    371625    0543
邹平市    371681    0543
菏泽市    371700    0530
牡丹区    371702    0530
定陶区    371703    0530
曹县    371721    0530
单县    371722    0530
成武县    371723    0530
巨野县    371724    0530
郓城县    371725    0530
鄄城县    371726    0530
东明县    371728    0530
河南省    410000
郑州市    410100    0371
中原区    410102    0371
二七区    410103    0371
管城回族区    410104    0371
金水区    410105    0371
上街区    410106    0371
惠济区    410108    0371
中牟县    410122    0371
巩义市    410181    0371
荥阳市    410182    0371
新密市    410183    0371
新郑市    410184    0371
登封市    410185    0371
开封市    410200    0378
龙亭区    410202    0378
顺河回族区    410203    0378
鼓楼区    410204    0378
禹王台区    410205    0378
祥符区    410212    0378
杞县    410221    0378
通许县    410222    0378
尉氏县    410223    0378
兰考县    410225    0378
洛阳市    410300    0379
老城区    410302    0379
西工区    410303    0379
瀍河回族区    410304    0379
涧西区    410305    0379
偃师区    410307    0379
孟津区    410308    0379
洛龙区    410311    0379
新安县    410323    0379
栾川县    410324    0379
嵩县    410325    0379
汝阳县    410326    0379
宜阳县    410327    0379
洛宁县    410328    0379
伊川县    410329    0379
平顶山市    410400    0375
新华区    410402    0375
卫东区    410403    0375
石龙区    410404    0375
湛河区    410411    0375
宝丰县    410421    0375
叶县    410422    0375
鲁山县    410423    0375
郏县    410425    0375
舞钢市    410481    0375
汝州市    410482    0375
安阳市    410500    0372
文峰区    410502    0372
北关区    410503    0372
殷都区    410505    0372
龙安区    410506    0372
安阳县    410522    0372
汤阴县    410523    0372
滑县    410526    0372
内黄县    410527    0372
林州市    410581    0372
鹤壁市    410600    0392
鹤山区    410602    0392
山城区    410603    0392
淇滨区    410611    0392
浚县    410621    0392
淇县    410622    0392
新乡市    410700    0373
红旗区    410702    0373
卫滨区    410703    0373
凤泉区    410704    0373
牧野区    410711    0373
新乡县    410721    0373
获嘉县    410724    0373
原阳县    410725    0373
延津县    410726    0373
封丘县    410727    0373
卫辉市    410781    0373
辉县市    410782    0373
长垣市    410783    0373
焦作市    410800    0391
解放区    410802    0391
中站区    410803    0391
马村区    410804    0391
山阳区    410811    0391
修武县    410821    0391
博爱县    410822    0391
武陟县    410823    0391
温县    410825    0391
沁阳市    410882    0391
孟州市    410883    0391
濮阳市    410900    0393
华龙区    410902    0393
清丰县    410922    0393
南乐县    410923    0393
范县    410926    0393
台前县    410927    0393
濮阳县    410928    0393
许昌市    411000    0374
魏都区    411002    0374
建安区    411003    0374
鄢陵县    411024    0374
襄城县    411025    0374
禹州市    411081    0374
长葛市    411082    0374
漯河市    411100    0395
源汇区    411102    0395
郾城区    411103    0395
召陵区    411104    0395
舞阳县    411121    0395
临颍县    411122    0395
三门峡市    411200    0398
湖滨区    411202    0398
陕州区    411203    0398
渑池县    411221    0398
卢氏县    411224    0398
义马市    411281    0398
灵宝市    411282    0398
南阳市    411300    0377
宛城区    411302    0377
卧龙区    411303    0377
南召县    411321    0377
方城县    411322    0377
西峡县    411323    0377
镇平县    411324    0377
内乡县    411325    0377
淅川县    411326    0377
社旗县    411327    0377
唐河县    411328    0377
新野县    411329    0377
桐柏县    411330    0377
邓州市    411381    0377
商丘市    411400    0370
梁园区    411402    0370
睢阳区    411403    0370
民权县    411421    0370
睢县    411422    0370
宁陵县    411423    0370
柘城县    411424    0370
虞城县    411425    0370
夏邑县    411426    0370
永城市    411481    0370
信阳市    411500    0376
浉河区    411502    0376
平桥区    411503    0376
罗山县    411521    0376
光山县    411522    0376
新县    411523    0376
商城县    411524    0376
固始县    411525    0376
潢川县    411526    0376
淮滨县    411527    0376
息县    411528    0376
周口市    411600    0394
川汇区    411602    0394
淮阳区    411603    0394
扶沟县    411621    0394
西华县    411622    0394
商水县    411623    0394
沈丘县    411624    0394
郸城县    411625    0394
太康县    411627    0394
鹿邑县    411628    0394
项城市    411681    0394
驻马店市    411700    0396
驿城区    411702    0396
西平县    411721    0396
上蔡县    411722    0396
平舆县    411723    0396
正阳县    411724    0396
确山县    411725    0396
泌阳县    411726    0396
汝南县    411727    0396
遂平县    411728    0396
新蔡县    411729    0396
济源市    419001    1391
湖北省    420000
武汉市    420100    027
江岸区    420102    027
江汉区    420103    027
硚口区    420104    027
汉阳区    420105    027
武昌区    420106    027
青山区    420107    027
洪山区    420111    027
东西湖区    420112    027
汉南区    420113    027
蔡甸区    420114    027
江夏区    420115    027
黄陂区    420116    027
新洲区    420117    027
黄石市    420200    0714
黄石港区    420202    0714
西塞山区    420203    0714
下陆区    420204    0714
铁山区    420205    0714
阳新县    420222    0714
大冶市    420281    0714
十堰市    420300    0719
茅箭区    420302    0719
张湾区    420303    0719
郧阳区    420304    0719
郧西县    420322    0719
竹山县    420323    0719
竹溪县    420324    0719
房县    420325    0719
丹江口市    420381    0719
宜昌市    420500    0717
西陵区    420502    0717
伍家岗区    420503    0717
点军区    420504    0717
猇亭区    420505    0717
夷陵区    420506    0717
远安县    420525    0717
兴山县    420526    0717
秭归县    420527    0717
长阳土家族自治县    420528    0717
五峰土家族自治县    420529    0717
宜都市    420581    0717
当阳市    420582    0717
枝江市    420583    0717
襄阳市    420600    0710
襄城区    420602    0710
樊城区    420606    0710
襄州区    420607    0710
南漳县    420624    0710
谷城县    420625    0710
保康县    420626    0710
老河口市    420682    0710
枣阳市    420683    0710
宜城市    420684    0710
鄂州市    420700    0711
梁子湖区    420702    0711
华容区    420703    0711
鄂城区    420704    0711
荆门市    420800    0724
东宝区    420802    0724
掇刀区    420804    0724
沙洋县    420822    0724
钟祥市    420881    0724
京山市    420882    0724
孝感市    420900    0712
孝南区    420902    0712
孝昌县    420921    0712
大悟县    420922    0712
云梦县    420923    0712
应城市    420981    0712
安陆市    420982    0712
汉川市    420984    0712
荆州市    421000    0716
沙市区    421002    0716
荆州区    421003    0716
公安县    421022    0716
江陵县    421024    0716
石首市    421081    0716
洪湖市    421083    0716
松滋市    421087    0716
监利市    421088    0716
黄冈市    421100    0713
黄州区    421102    0713
团风县    421121    0713
红安县    421122    0713
罗田县    421123    0713
英山县    421124    0713
浠水县    421125    0713
蕲春县    421126    0713
黄梅县    421127    0713
麻城市    421181    0713
武穴市    421182    0713
咸宁市    421200    0715
咸安区    421202    0715
嘉鱼县    421221    0715
通城县    421222    0715
崇阳县    421223    0715
通山县    421224    0715
赤壁市    421281    0715
随州市    421300    0722
曾都区    421303    0722
随县    421321    0722
广水市    421381    0722
恩施土家族苗族自治州    422800    0718
恩施市    422801    0718
利川市    422802    0718
建始县    422822    0718
巴东县    422823    0718
宣恩县    422825    0718
咸丰县    422826    0718
来凤县    422827    0718
鹤峰县    422828    0718
仙桃市    429004    0728
潜江市    429005    2728
天门市    429006    1728
神农架林区    429021    1719
湖南省    430000
长沙市    430100    0731
芙蓉区    430102    0731
天心区    430103    0731
岳麓区    430104    0731
开福区    430105    0731
雨花区    430111    0731
望城区    430112    0731
长沙县    430121    0731
浏阳市    430181    0731
宁乡市    430182    0731
株洲市    430200    0733
荷塘区    430202    0733
芦淞区    430203    0733
石峰区    430204    0733
天元区    430211    0733
渌口区    430212    0733
攸县    430223    0733
茶陵县    430224    0733
炎陵县    430225    0733
醴陵市    430281    0733
湘潭市    430300    0732
雨湖区    430302    0732
岳塘区    430304    0732
湘潭县    430321    0732
湘乡市    430381    0732
韶山市    430382    0732
衡阳市    430400    0734
珠晖区    430405    0734
雁峰区    430406    0734
石鼓区    430407    0734
蒸湘区    430408    0734
南岳区    430412    0734
衡阳县    430421    0734
衡南县    430422    0734
衡山县    430423    0734
衡东县    430424    0734
祁东县    430426    0734
耒阳市    430481    0734
常宁市    430482    0734
邵阳市    430500    0739
双清区    430502    0739
大祥区    430503    0739
北塔区    430511    0739
新邵县    430522    0739
邵阳县    430523    0739
隆回县    430524    0739
洞口县    430525    0739
绥宁县    430527    0739
新宁县    430528    0739
城步苗族自治县    430529    0739
武冈市    430581    0739
邵东市    430582    0739
岳阳市    430600    0730
岳阳楼区    430602    0730
云溪区    430603    0730
君山区    430611    0730
岳阳县    430621    0730
华容县    430623    0730
湘阴县    430624    0730
平江县    430626    0730
汨罗市    430681    0730
临湘市    430682    0730
常德市    430700    0736
武陵区    430702    0736
鼎城区    430703    0736
安乡县    430721    0736
汉寿县    430722    0736
澧县    430723    0736
临澧县    430724    0736
桃源县    430725    0736
石门县    430726    0736
津市市    430781    0736
张家界市    430800    0744
永定区    430802    0744
武陵源区    430811    0744
慈利县    430821    0744
桑植县    430822    0744
益阳市    430900    0737
资阳区    430902    0737
赫山区    430903    0737
南县    430921    0737
桃江县    430922    0737
安化县    430923    0737
沅江市    430981    0737
郴州市    431000    0735
北湖区    431002    0735
苏仙区    431003    0735
桂阳县    431021    0735
宜章县    431022    0735
永兴县    431023    0735
嘉禾县    431024    0735
临武县    431025    0735
汝城县    431026    0735
桂东县    431027    0735
安仁县    431028    0735
资兴市    431081    0735
永州市    431100    0746
零陵区    431102    0746
冷水滩区    431103    0746
东安县    431122    0746
双牌县    431123    0746
道县    431124    0746
江永县    431125    0746
宁远县    431126    0746
蓝山县    431127    0746
新田县    431128    0746
江华瑶族自治县    431129    0746
祁阳市    431181    0746
怀化市    431200    0745
鹤城区    431202    0745
中方县    431221    0745
沅陵县    431222    0745
辰溪县    431223    0745
溆浦县    431224    0745
会同县    431225    0745
麻阳苗族自治县    431226    0745
新晃侗族自治县    431227    0745
芷江侗族自治县    431228    0745
靖州苗族侗族自治县    431229    0745
通道侗族自治县    431230    0745
洪江市    431281    0745
娄底市    431300    0738
娄星区    431302    0738
双峰县    431321    0738
新化县    431322    0738
冷水江市    431381    0738
涟源市    431382    0738
湘西土家族苗族自治州    433100    0743
吉首市    433101    0743
泸溪县    433122    0743
凤凰县    433123    0743
花垣县    433124    0743
保靖县    433125    0743
古丈县    433126    0743
永顺县    433127    0743
龙山县    433130    0743
广东省    440000
广州市    440100    020
荔湾区    440103    020
越秀区    440104    020
海珠区    440105    020
天河区    440106    020
白云区    440111    020
黄埔区    440112    020
番禺区    440113    020
花都区    440114    020
南沙区    440115    020
从化区    440117    020
增城区    440118    020
韶关市    440200    0751
武江区    440203    0751
浈江区    440204    0751
曲江区    440205    0751
始兴县    440222    0751
仁化县    440224    0751
翁源县    440229    0751
乳源瑶族自治县    440232    0751
新丰县    440233    0751
乐昌市    440281    0751
南雄市    440282    0751
深圳市    440300    0755
罗湖区    440303    0755
福田区    440304    0755
南山区    440305    0755
宝安区    440306    0755
龙岗区    440307    0755
盐田区    440308    0755
龙华区    440309    0755
坪山区    440310    0755
光明区    440311    0755
珠海市    440400    0756
香洲区    440402    0756
斗门区    440403    0756
金湾区    440404    0756
汕头市    440500    0754
龙湖区    440507    0754
金平区    440511    0754
濠江区    440512    0754
潮阳区    440513    0754
潮南区    440514    0754
澄海区    440515    0754
南澳县    440523    0754
佛山市    440600    0757
禅城区    440604    0757
南海区    440605    0757
顺德区    440606    0757
三水区    440607    0757
高明区    440608    0757
江门市    440700    0750
蓬江区    440703    0750
江海区    440704    0750
新会区    440705    0750
台山市    440781    0750
开平市    440783    0750
鹤山市    440784    0750
恩平市    440785    0750
湛江市    440800    0759
赤坎区    440802    0759
霞山区    440803    0759
坡头区    440804    0759
麻章区    440811    0759
遂溪县    440823    0759
徐闻县    440825    0759
廉江市    440881    0759
雷州市    440882    0759
吴川市    440883    0759
茂名市    440900    0668
茂南区    440902    0668
电白区    440904    0668
高州市    440981    0668
化州市    440982    0668
信宜市    440983    0668
肇庆市    441200    0758
端州区    441202    0758
鼎湖区    441203    0758
高要区    441204    0758
广宁县    441223    0758
怀集县    441224    0758
封开县    441225    0758
德庆县    441226    0758
四会市    441284    0758
惠州市    441300    0752
惠城区    441302    0752
惠阳区    441303    0752
博罗县    441322    0752
惠东县    441323    0752
龙门县    441324    0752
梅州市    441400    0753
梅江区    441402    0753
梅县区    441403    0753
大埔县    441422    0753
丰顺县    441423    0753
五华县    441424    0753
平远县    441426    0753
蕉岭县    441427    0753
兴宁市    441481    0753
汕尾市    441500    0660
城区    441502    0660
海丰县    441521    0660
陆河县    441523    0660
陆丰市    441581    0660
河源市    441600    0762
源城区    441602    0762
紫金县    441621    0762
龙川县    441622    0762
连平县    441623    0762
和平县    441624    0762
东源县    441625    0762
阳江市    441700    0662
江城区    441702    0662
阳东区    441704    0662
阳西县    441721    0662
阳春市    441781    0662
清远市    441800    0763
清城区    441802    0763
清新区    441803    0763
佛冈县    441821    0763
阳山县    441823    0763
连山壮族瑶族自治县    441825    0763
连南瑶族自治县    441826    0763
英德市    441881    0763
连州市    441882    0763
东莞市    441900    0769
中山市    442000    0760
潮州市    445100    0768
湘桥区    445102    0768
潮安区    445103    0768
饶平县    445122    0768
揭阳市    445200    0663
榕城区    445202    0663
揭东区    445203    0663
揭西县    445222    0663
惠来县    445224    0663
普宁市    445281    0663
云浮市    445300    0766
云城区    445302    0766
云安区    445303    0766
新兴县    445321    0766
郁南县    445322    0766
罗定市    445381    0766
广西壮族自治区    450000
南宁市    450100    0771
兴宁区    450102    0771
青秀区    450103    0771
江南区    450105    0771
西乡塘区    450107    0771
良庆区    450108    0771
邕宁区    450109    0771
武鸣区    450110    0771
隆安县    450123    0771
马山县    450124    0771
上林县    450125    0771
宾阳县    450126    0771
横州市    450181    0771
柳州市    450200    0772
城中区    450202    0772
鱼峰区    450203    0772
柳南区    450204    0772
柳北区    450205    0772
柳江区    450206    0772
柳城县    450222    0772
鹿寨县    450223    0772
融安县    450224    0772
融水苗族自治县    450225    0772
三江侗族自治县    450226    0772
桂林市    450300    0773
秀峰区    450302    0773
叠彩区    450303    0773
象山区    450304    0773
七星区    450305    0773
雁山区    450311    0773
临桂区    450312    0773
阳朔县    450321    0773
灵川县    450323    0773
全州县    450324    0773
兴安县    450325    0773
永福县    450326    0773
灌阳县    450327    0773
龙胜各族自治县    450328    0773
资源县    450329    0773
平乐县    450330    0773
恭城瑶族自治县    450332    0773
荔浦市    450381    0773
梧州市    450400    0774
万秀区    450403    0774
长洲区    450405    0774
龙圩区    450406    0774
苍梧县    450421    0774
藤县    450422    0774
蒙山县    450423    0774
岑溪市    450481    0774
北海市    450500    0779
海城区    450502    0779
银海区    450503    0779
铁山港区    450512    0779
合浦县    450521    0779
防城港市    450600    0770
港口区    450602    0770
防城区    450603    0770
上思县    450621    0770
东兴市    450681    0770
钦州市    450700    0777
钦南区    450702    0777
钦北区    450703    0777
灵山县    450721    0777
浦北县    450722    0777
贵港市    450800    1755
港北区    450802    1755
港南区    450803    1755
覃塘区    450804    1755
平南县    450821    1755
桂平市    450881    1755
玉林市    450900    0775
玉州区    450902    0775
福绵区    450903    0775
容县    450921    0775
陆川县    450922    0775
博白县    450923    0775
兴业县    450924    0775
北流市    450981    0775
百色市    451000    0776
右江区    451002    0776
田阳区    451003    0776
田东县    451022    0776
德保县    451024    0776
那坡县    451026    0776
凌云县    451027    0776
乐业县    451028    0776
田林县    451029    0776
西林县    451030    0776
隆林各族自治县    451031    0776
靖西市    451081    0776
平果市    451082    0776
贺州市    451100    1774
八步区    451102    1774
平桂区    451103    1774
昭平县    451121    1774
钟山县    451122    1774
富川瑶族自治县    451123    1774
河池市    451200    0778
金城江区    451202    0778
宜州区    451203    0778
南丹县    451221    0778
天峨县    451222    0778
凤山县    451223    0778
东兰县    451224    0778
罗城仫佬族自治县    451225    0778
环江毛南族自治县    451226    0778
巴马瑶族自治县    451227    0778
都安瑶族自治县    451228    0778
大化瑶族自治县    451229    0778
来宾市    451300    1772
兴宾区    451302    1772
忻城县    451321    1772
象州县    451322    1772
武宣县    451323    1772
金秀瑶族自治县    451324    1772
合山市    451381    1772
崇左市    451400    1771
江州区    451402    1771
扶绥县    451421    1771
宁明县    451422    1771
龙州县    451423    1771
大新县    451424    1771
天等县    451425    1771
凭祥市    451481    1771
海南省    460000
海口市    460100    0898
秀英区    460105    0898
龙华区    460106    0898
琼山区    460107    0898
美兰区    460108    0898
三亚市    460200    0899
海棠区    460202    0899
吉阳区    460203    0899
天涯区    460204    0899
崖州区    460205    0899
三沙市    460300    2898
西沙区    460301    2898
南沙区    460302    2898
儋州市    460400    0805
五指山市    469001    1897
琼海市    469002    1894
文昌市    469005    1893
万宁市    469006    1898
东方市    469007    0807
定安县    469021    0806
屯昌县    469022    1892
澄迈县    469023    0804
临高县    469024    1896
白沙黎族自治县    469025    0802
昌江黎族自治县    469026    0803
乐东黎族自治县    469027    2802
陵水黎族自治县    469028    0809
保亭黎族苗族自治县    469029    0801
琼中黎族苗族自治县    469030    1899
重庆市    500000    023
万州区    500101    023
涪陵区    500102    023
渝中区    500103    023
大渡口区    500104    023
江北区    500105    023
沙坪坝区    500106    023
九龙坡区    500107    023
南岸区    500108    023
北碚区    500109    023
綦江区    500110    023
大足区    500111    023
渝北区    500112    023
巴南区    500113    023
黔江区    500114    023
长寿区    500115    023
江津区    500116    023
合川区    500117    023
永川区    500118    023
南川区    500119    023
璧山区    500120    023
铜梁区    500151    023
潼南区    500152    023
荣昌区    500153    023
开州区    500154    023
梁平区    500155    023
武隆区    500156    023
城口县    500229    023
丰都县    500230    023
垫江县    500231    023
忠县    500233    023
云阳县    500235    023
奉节县    500236    023
巫山县    500237    023
巫溪县    500238    023
石柱土家族自治县    500240    023
秀山土家族苗族自治县    500241    023
酉阳土家族苗族自治县    500242    023
彭水苗族土家族自治县    500243    023
四川省    510000
成都市    510100    028
锦江区    510104    028
青羊区    510105    028
金牛区    510106    028
武侯区    510107    028
成华区    510108    028
龙泉驿区    510112    028
青白江区    510113    028
新都区    510114    028
温江区    510115    028
双流区    510116    028
郫都区    510117    028
新津区    510118    028
金堂县    510121    028
大邑县    510129    028
蒲江县    510131    028
都江堰市    510181    028
彭州市    510182    028
邛崃市    510183    028
崇州市    510184    028
简阳市    510185    028
自贡市    510300    0813
自流井区    510302    0813
贡井区    510303    0813
大安区    510304    0813
沿滩区    510311    0813
荣县    510321    0813
富顺县    510322    0813
攀枝花市    510400    0812
东区    510402    0812
西区    510403    0812
仁和区    510411    0812
米易县    510421    0812
盐边县    510422    0812
泸州市    510500    0830
江阳区    510502    0830
纳溪区    510503    0830
龙马潭区    510504    0830
泸县    510521    0830
合江县    510522    0830
叙永县    510524    0830
古蔺县    510525    0830
德阳市    510600    0838
旌阳区    510603    0838
罗江区    510604    0838
中江县    510623    0838
广汉市    510681    0838
什邡市    510682    0838
绵竹市    510683    0838
绵阳市    510700    0816
涪城区    510703    0816
游仙区    510704    0816
安州区    510705    0816
三台县    510722    0816
盐亭县    510723    0816
梓潼县    510725    0816
北川羌族自治县    510726    0816
平武县    510727    0816
江油市    510781    0816
广元市    510800    0839
利州区    510802    0839
昭化区    510811    0839
朝天区    510812    0839
旺苍县    510821    0839
青川县    510822    0839
剑阁县    510823    0839
苍溪县    510824    0839
遂宁市    510900    0825
船山区    510903    0825
安居区    510904    0825
蓬溪县    510921    0825
大英县    510923    0825
射洪市    510981    0825
内江市    511000    1832
市中区    511002    1832
东兴区    511011    1832
威远县    511024    1832
资中县    511025    1832
隆昌市    511083    1832
乐山市    511100    0833
市中区    511102    0833
沙湾区    511111    0833
五通桥区    511112    0833
金口河区    511113    0833
犍为县    511123    0833
井研县    511124    0833
夹江县    511126    0833
沐川县    511129    0833
峨边彝族自治县    511132    0833
马边彝族自治县    511133    0833
峨眉山市    511181    0833
南充市    511300    0817
顺庆区    511302    0817
高坪区    511303    0817
嘉陵区    511304    0817
南部县    511321    0817
营山县    511322    0817
蓬安县    511323    0817
仪陇县    511324    0817
西充县    511325    0817
阆中市    511381    0817
眉山市    511400    1833
东坡区    511402    1833
彭山区    511403    1833
仁寿县    511421    1833
洪雅县    511423    1833
丹棱县    511424    1833
青神县    511425    1833
宜宾市    511500    0831
翠屏区    511502    0831
南溪区    511503    0831
叙州区    511504    0831
江安县    511523    0831
长宁县    511524    0831
高县    511525    0831
珙县    511526    0831
筠连县    511527    0831
兴文县    511528    0831
屏山县    511529    0831
广安市    511600    0826
广安区    511602    0826
前锋区    511603    0826
岳池县    511621    0826
武胜县    511622    0826
邻水县    511623    0826
华蓥市    511681    0826
达州市    511700    0818
通川区    511702    0818
达川区    511703    0818
宣汉县    511722    0818
开江县    511723    0818
大竹县    511724    0818
渠县    511725    0818
万源市    511781    0818
雅安市    511800    0835
雨城区    511802    0835
名山区    511803    0835
荥经县    511822    0835
汉源县    511823    0835
石棉县    511824    0835
天全县    511825    0835
芦山县    511826    0835
宝兴县    511827    0835
巴中市    511900    0827
巴州区    511902    0827
恩阳区    511903    0827
通江县    511921    0827
南江县    511922    0827
平昌县    511923    0827
资阳市    512000    0832
雁江区    512002    0832
安岳县    512021    0832
乐至县    512022    0832
阿坝藏族羌族自治州    513200    0837
马尔康市    513201    0837
汶川县    513221    0837
理县    513222    0837
茂县    513223    0837
松潘县    513224    0837
九寨沟县    513225    0837
金川县    513226    0837
小金县    513227    0837
黑水县    513228    0837
壤塘县    513230    0837
阿坝县    513231    0837
若尔盖县    513232    0837
红原县    513233    0837
甘孜藏族自治州    513300    0836
康定市    513301    0836
泸定县    513322    0836
丹巴县    513323    0836
九龙县    513324    0836
雅江县    513325    0836
道孚县    513326    0836
炉霍县    513327    0836
甘孜县    513328    0836
新龙县    513329    0836
德格县    513330    0836
白玉县    513331    0836
石渠县    513332    0836
色达县    513333    0836
理塘县    513334    0836
巴塘县    513335    0836
乡城县    513336    0836
稻城县    513337    0836
得荣县    513338    0836
凉山彝族自治州    513400    0834
西昌市    513401    0834
会理市    513402    0834
木里藏族自治县    513422    0834
盐源县    513423    0834
德昌县    513424    0834
会东县    513426    0834
宁南县    513427    0834
普格县    513428    0834
布拖县    513429    0834
金阳县    513430    0834
昭觉县    513431    0834
喜德县    513432    0834
冕宁县    513433    0834
越西县    513434    0834
甘洛县    513435    0834
美姑县    513436    0834
雷波县    513437    0834
贵州省    520000
贵阳市    520100    0851
南明区    520102    0851
云岩区    520103    0851
花溪区    520111    0851
乌当区    520112    0851
白云区    520113    0851
观山湖区    520115    0851
开阳县    520121    0851
息烽县    520122    0851
修文县    520123    0851
清镇市    520181    0851
六盘水市    520200    0858
钟山区    520201    0858
六枝特区    520203    0858
水城区    520204    0858
盘州市    520281    0858
遵义市    520300    0852
红花岗区    520302    0852
汇川区    520303    0852
播州区    520304    0852
桐梓县    520322    0852
绥阳县    520323    0852
正安县    520324    0852
道真仡佬族苗族自治县    520325    0852
务川仡佬族苗族自治县    520326    0852
凤冈县    520327    0852
湄潭县    520328    0852
余庆县    520329    0852
习水县    520330    0852
赤水市    520381    0852
仁怀市    520382    0852
安顺市    520400    0853
西秀区    520402    0853
平坝区    520403    0853
普定县    520422    0853
镇宁布依族苗族自治县    520423    0853
关岭布依族苗族自治县    520424    0853
紫云苗族布依族自治县    520425    0853
毕节市    520500    0857
七星关区    520502    0857
大方县    520521    0857
金沙县    520523    0857
织金县    520524    0857
